variant,sensor,treatment_site_id,fit_window,lambda,cv_sse,chosen
cv,sentinel2,treatment_0008,P01-08,7.943282347242821,7821.910872053511,False
cv,sentinel2,treatment_0008,P01-08,10.0,7821.514610671399,False
cv,sentinel2,treatment_0008,P01-08,12.589254117941687,7821.0162903694845,False
cv,sentinel2,treatment_0008,P01-08,15.848931924611142,7820.389801826021,False
cv,sentinel2,treatment_0008,P01-08,19.95262314968883,7819.602458982281,False
cv,sentinel2,treatment_0008,P01-08,25.11886431509582,7818.613402191928,False
cv,sentinel2,treatment_0008,P01-08,31.622776601683793,7817.371648575462,False
cv,sentinel2,treatment_0008,P01-08,39.81071705534978,7815.813732399097,False
cv,sentinel2,treatment_0008,P01-08,50.11872336272725,7813.86088219815,False
cv,sentinel2,treatment_0008,P01-08,63.09573444801943,7811.415695995314,False
cv,sentinel2,treatment_0008,P01-08,79.43282347242821,7808.358308646206,False
cv,sentinel2,treatment_0008,P01-08,100.0,7804.542106922919,False
cv,sentinel2,treatment_0008,P01-08,125.89254117941688,7799.789153776228,False
cv,sentinel2,treatment_0008,P01-08,158.48931924611142,7793.885653778186,False
cv,sentinel2,treatment_0008,P01-08,199.5262314968883,7786.578052010978,False
cv,sentinel2,treatment_0008,P01-08,251.18864315095823,7777.570734552427,False
cv,sentinel2,treatment_0008,P01-08,316.22776601683796,7766.526807834272,False
cv,sentinel2,treatment_0008,P01-08,398.1071705534977,7753.074066907799,False
cv,sentinel2,treatment_0008,P01-08,501.18723362727246,7736.818949238501,False
cv,sentinel2,treatment_0008,P01-08,630.9573444801943,7717.371832372273,False
cv,sentinel2,treatment_0008,P01-08,794.3282347242822,7694.387126447086,False
cv,sentinel2,treatment_0008,P01-08,1000.0,7667.62069034545,False
cv,sentinel2,treatment_0008,P01-08,1258.9254117941687,7637.00446231934,False
cv,sentinel2,treatment_0008,P01-08,1584.893192461114,7602.733208103111,False
cv,sentinel2,treatment_0008,P01-08,1995.262314968883,7565.35086850724,False
cv,sentinel2,treatment_0008,P01-08,2511.886431509582,7525.815318262383,False
cv,sentinel2,treatment_0008,P01-08,3162.2776601683795,7485.513525882785,False
cv,sentinel2,treatment_0008,P01-08,3981.0717055349774,7446.1990412227815,False
cv,sentinel2,treatment_0008,P01-08,5011.872336272725,7409.835472162174,False
cv,sentinel2,treatment_0008,P01-08,6309.573444801943,7378.354792746989,False
cv,sentinel2,treatment_0008,P01-08,7943.282347242822,7353.372301254141,False
cv,sentinel2,treatment_0008,P01-08,10000.0,7335.927031231224,True
cv,sentinel2,treatment_0008,P01-09,0.0001,8867.960180020065,False
cv,sentinel2,treatment_0008,P01-09,0.00012589254117941674,8867.960176157505,False
cv,sentinel2,treatment_0008,P01-09,0.00015848931924611142,8867.960171294832,False
cv,sentinel2,treatment_0008,P01-09,0.00019952623149688788,8867.960165173085,False
cv,sentinel2,treatment_0008,P01-09,0.00025118864315095795,8867.960157466265,False
cv,sentinel2,treatment_0008,P01-09,0.00031622776601683794,8867.960147763954,False
cv,sentinel2,treatment_0008,P01-09,0.00039810717055349735,8867.96013554947,False
cv,sentinel2,treatment_0008,P01-09,0.0005011872336272725,8867.960120172345,False
cv,sentinel2,treatment_0008,P01-09,0.000630957344480193,8867.96010081369,False
cv,sentinel2,treatment_0008,P01-09,0.0007943282347242813,8867.960076442592,False
cv,sentinel2,treatment_0008,P01-09,0.001,8867.9600457612,False
cv,sentinel2,treatment_0008,P01-09,0.0012589254117941675,8867.960007135614,False
cv,sentinel2,treatment_0008,P01-09,0.001584893192461114,8867.959958508894,False
cv,sentinel2,treatment_0008,P01-09,0.001995262314968879,8867.959897291488,False
cv,sentinel2,treatment_0008,P01-09,0.002511886431509582,8867.959820223354,False
cv,sentinel2,treatment_0008,P01-09,0.0031622776601683794,8867.959723200347,False
cv,sentinel2,treatment_0008,P01-09,0.003981071705534973,8867.959601055649,False
cv,sentinel2,treatment_0008,P01-09,0.005011872336272725,8867.959447284646,False
cv,sentinel2,treatment_0008,P01-09,0.00630957344480193,8867.959253698511,False
cv,sentinel2,treatment_0008,P01-09,0.00794328234724282,8867.95900998815,False
cv,sentinel2,treatment_0008,P01-09,0.01,8867.95870317521,False
cv,sentinel2,treatment_0008,P01-09,0.012589254117941675,8867.958316920967,False
cv,sentinel2,treatment_0008,P01-09,0.01584893192461114,8867.957830656254,False
cv,sentinel2,treatment_0008,P01-09,0.01995262314968881,8867.957218486157,False
cv,sentinel2,treatment_0008,P01-09,0.025118864315095822,8867.956447811102,False
cv,sentinel2,treatment_0008,P01-09,0.03162277660168379,8867.955477590966,False
cv,sentinel2,treatment_0008,P01-09,0.039810717055349734,8867.954256159785,False
cv,sentinel2,treatment_0008,P01-09,0.05011872336272725,8867.95271847475,False
cv,sentinel2,treatment_0008,P01-09,0.06309573444801936,8867.95078265304,False
cv,sentinel2,treatment_0008,P01-09,0.07943282347242822,8867.948345612254,False
cv,sentinel2,treatment_0008,P01-09,0.1,8867.945277582432,False
cv,sentinel2,treatment_0008,P01-09,0.12589254117941676,8867.94141519778,False
cv,sentinel2,treatment_0008,P01-09,0.15848931924611143,8867.936552800746,False
cv,sentinel2,treatment_0008,P01-09,0.19952623149688808,8867.930431496126,False
cv,sentinel2,treatment_0008,P01-09,0.25118864315095824,8867.922725373735,False
cv,sentinel2,treatment_0008,P01-09,0.31622776601683794,8867.913024167929,False
cv,sentinel2,treatment_0008,P01-09,0.3981071705534973,8867.90081143396,False
cv,sentinel2,treatment_0008,P01-09,0.5011872336272725,8867.885437084224,False
cv,sentinel2,treatment_0008,P01-09,0.6309573444801936,8867.866082830209,False
cv,sentinel2,treatment_0008,P01-09,0.7943282347242822,8867.841718703123,False
cv,sentinel2,treatment_0008,P01-09,1.0,8867.811048358695,False
cv,sentinel2,treatment_0008,P01-09,1.2589254117941688,8867.772440286823,False
cv,sentinel2,treatment_0008,P01-09,1.584893192461114,8867.723841315357,False
cv,sentinel2,treatment_0008,P01-09,1.9952623149688788,8867.662667885394,False
cv,sentinel2,treatment_0008,P01-09,2.5118864315095824,8867.585669440232,False
cv,sentinel2,treatment_0008,P01-09,3.1622776601683795,8867.488756862394,False
cv,sentinel2,treatment_0008,P01-09,3.9810717055349776,8867.366787153567,False
cv,sentinel2,treatment_0008,P01-09,5.011872336272725,8867.213293415085,False
cv,sentinel2,treatment_0008,P01-09,6.309573444801943,8867.020146578154,False
cv,sentinel2,treatment_0008,P01-09,7.943282347242821,8866.777132179472,False
cv,sentinel2,treatment_0008,P01-09,10.0,8866.471421712218,False
cv,sentinel2,treatment_0008,P01-09,12.589254117941687,8866.086913662803,False
cv,sentinel2,treatment_0008,P01-09,15.848931924611142,8865.603414282723,False
cv,sentinel2,treatment_0008,P01-09,19.95262314968883,8864.995622558154,False
cv,sentinel2,treatment_0008,P01-09,25.11886431509582,8864.231878026923,False
cv,sentinel2,treatment_0008,P01-09,31.622776601683793,8863.272624661384,False
cv,sentinel2,treatment_0008,P01-09,39.81071705534978,8862.068540097232,False
cv,sentinel2,treatment_0008,P01-09,50.11872336272725,8860.558278945113,False
cv,sentinel2,treatment_0008,P01-09,63.09573444801943,8858.66578488623,False
cv,sentinel2,treatment_0008,P01-09,79.43282347242821,8856.297143625965,False
cv,sentinel2,treatment_0008,P01-09,100.0,8853.336984995793,False
cv,sentinel2,treatment_0008,P01-09,125.89254117941688,8849.64450838767,False
cv,sentinel2,treatment_0008,P01-09,158.48931924611142,8845.049316293987,False
cv,sentinel2,treatment_0008,P01-09,199.5262314968883,8839.347415436387,False
cv,sentinel2,treatment_0008,P01-09,251.18864315095823,8832.29800631997,False
cv,sentinel2,treatment_0008,P01-09,316.22776601683796,8823.622051034337,False
cv,sentinel2,treatment_0008,P01-09,398.1071705534977,8813.00409447343,False
cv,sentinel2,treatment_0008,P01-09,501.18723362727246,8800.099391892783,False
cv,sentinel2,treatment_0008,P01-09,630.9573444801943,8784.54897586418,False
cv,sentinel2,treatment_0008,P01-09,794.3282347242822,8766.005676950523,False
cv,sentinel2,treatment_0008,P01-09,1000.0,8744.173937399586,False
cv,sentinel2,treatment_0008,P01-09,1258.9254117941687,8718.865001605125,False
cv,sentinel2,treatment_0008,P01-09,1584.893192461114,8690.066126111364,False
cv,sentinel2,treatment_0008,P01-09,1995.262314968883,8658.017404142622,False
cv,sentinel2,treatment_0008,P01-09,2511.886431509582,8623.282897219811,False
cv,sentinel2,treatment_0008,P01-09,3162.2776601683795,8586.795558685584,False
cv,sentinel2,treatment_0008,P01-09,3981.0717055349774,8549.85116142103,False
cv,sentinel2,treatment_0008,P01-09,5011.872336272725,8514.02954592277,False
cv,sentinel2,treatment_0008,P01-09,6309.573444801943,8481.035617695843,False
cv,sentinel2,treatment_0008,P01-09,7943.282347242822,8452.477124395362,False
cv,sentinel2,treatment_0008,P01-09,10000.0,8429.623878171427,True
cv,sentinel2,treatment_0009,P01-08,0.0001,3450.832443269065,False
cv,sentinel2,treatment_0009,P01-08,0.00012589254117941674,3450.8324421222574,False
cv,sentinel2,treatment_0009,P01-08,0.00015848931924611142,3450.8324406785127,False
cv,sentinel2,treatment_0009,P01-08,0.00019952623149688788,3450.8324388609453,False
cv,sentinel2,treatment_0009,P01-08,0.00025118864315095795,3450.8324365727653,False
cv,sentinel2,treatment_0009,P01-08,0.00031622776601683794,3450.8324336921173,False
cv,sentinel2,treatment_0009,P01-08,0.00039810717055349735,3450.832430065597,False
cv,sentinel2,treatment_0009,P01-08,0.0005011872336272725,3450.832425500079,False
cv,sentinel2,treatment_0009,P01-08,0.000630957344480193,3450.8324197524344,False
cv,sentinel2,treatment_0009,P01-08,0.0007943282347242813,3450.8324125165814,False
cv,sentinel2,treatment_0009,P01-08,0.001,3450.832403407187,False
cv,sentinel2,treatment_0009,P01-08,0.0012589254117941675,3450.8323919391446,False
cv,sentinel2,treatment_0009,P01-08,0.001584893192461114,3450.832377501747,False
cv,sentinel2,treatment_0009,P01-08,0.001995262314968879,3450.832359326157,False
cv,sentinel2,treatment_0009,P01-08,0.002511886431509582,3450.8323364444723,False
cv,sentinel2,treatment_0009,P01-08,0.0031622776601683794,3450.8323076381816,False
cv,sentinel2,treatment_0009,P01-08,0.003981071705534973,3450.8322713732796,False
cv,sentinel2,treatment_0009,P01-08,0.005011872336272725,3450.8322257185823,False
cv,sentinel2,treatment_0009,P01-08,0.00630957344480193,3450.8321682428978,False
cv,sentinel2,treatment_0009,P01-08,0.00794328234724282,3450.832095885574,False
cv,sentinel2,treatment_0009,P01-08,0.01,3450.832004793537,False
cv,sentinel2,treatment_0009,P01-08,0.012589254117941675,3450.8318901161483,False
cv,sentinel2,treatment_0009,P01-08,0.01584893192461114,3450.8317457469675,False
cv,sentinel2,treatment_0009,P01-08,0.01995262314968881,3450.8315639986763,False
cv,sentinel2,treatment_0009,P01-08,0.025118864315095822,3450.8313351938896,False
cv,sentinel2,treatment_0009,P01-08,0.03162277660168379,3450.831047150097,False
cv,sentinel2,treatment_0009,P01-08,0.039810717055349734,3450.830684531369,False
cv,sentinel2,treatment_0009,P01-08,0.05011872336272725,3450.830228032408,False
cv,sentinel2,treatment_0009,P01-08,0.06309573444801936,3450.829653351654,False
cv,sentinel2,treatment_0009,P01-08,0.07943282347242822,3450.8289298990067,False
cv,sentinel2,treatment_0009,P01-08,0.1,3450.8280191697577,False
cv,sentinel2,treatment_0009,P01-08,0.12589254117941676,3450.826872698778,False
cv,sentinel2,treatment_0009,P01-08,0.15848931924611143,3450.825429487024,False
cv,sentinel2,treatment_0009,P01-08,0.19952623149688808,3450.8236127649134,False
cv,sentinel2,treatment_0009,P01-08,0.25118864315095824,3450.821325922786,False
cv,sentinel2,treatment_0009,P01-08,0.31622776601683794,3450.8184473957203,False
cv,sentinel2,treatment_0009,P01-08,0.3981071705534973,3450.814824236736,False
cv,sentinel2,treatment_0009,P01-08,0.5011872336272725,3450.810264046224,False
cv,sentinel2,treatment_0009,P01-08,0.6309573444801936,3450.8045248438675,False
cv,sentinel2,treatment_0009,P01-08,0.7943282347242822,3450.797302369072,False
cv,sentinel2,treatment_0009,P01-08,1.0,3450.7882141737714,False
cv,sentinel2,treatment_0009,P01-08,1.2589254117941688,3450.776779724126,False
cv,sentinel2,treatment_0009,P01-08,1.584893192461114,3450.762395551993,False
cv,sentinel2,treatment_0009,P01-08,1.9952623149688788,3450.744304291986,False
cv,sentinel2,treatment_0009,P01-08,2.5118864315095824,3450.7215562065376,False
cv,sentinel2,treatment_0009,P01-08,3.1622776601683795,3450.6929615468916,False
cv,sentinel2,treatment_0009,P01-08,3.9810717055349776,3450.657031839024,False
cv,sentinel2,treatment_0009,P01-08,5.011872336272725,3450.6119079539776,False
cv,sentinel2,treatment_0009,P01-08,6.309573444801943,3450.555272683445,False
cv,sentinel2,treatment_0009,P01-08,7.943282347242821,3450.484245600424,False
cv,sentinel2,treatment_0009,P01-08,10.0,3450.3952584201625,False
cv,sentinel2,treatment_0009,P01-08,12.589254117941687,3450.2839101785157,False
cv,sentinel2,treatment_0009,P01-08,15.848931924611142,3450.144803774974,False
cv,sentinel2,treatment_0009,P01-08,19.95262314968883,3449.971369501899,False
cv,sentinel2,treatment_0009,P01-08,25.11886431509582,3449.755688186603,False
cv,sentinel2,treatment_0009,P01-08,31.622776601683793,3449.4883381119985,False
cv,sentinel2,treatment_0009,P01-08,39.81071705534978,3449.158308243801,False
cv,sentinel2,treatment_0009,P01-08,50.11872336272725,3448.753048603314,False
cv,sentinel2,treatment_0009,P01-08,63.09573444801943,3448.2587708899737,False
cv,sentinel2,treatment_0009,P01-08,79.43282347242821,3447.6611733143536,False
cv,sentinel2,treatment_0009,P01-08,100.0,3446.946847467663,False
cv,sentinel2,treatment_0009,P01-08,125.89254117941688,3446.105734214307,False
cv,sentinel2,treatment_0009,P01-08,158.48931924611142,3445.1351267417754,False
cv,sentinel2,treatment_0009,P01-08,199.5262314968883,3444.045857988894,False
cv,sentinel2,treatment_0009,P01-08,251.18864315095823,3442.871426234402,False
cv,sentinel2,treatment_0009,P01-08,316.22776601683796,3441.680857565522,False
cv,sentinel2,treatment_0009,P01-08,398.1071705534977,3440.596019164438,False
cv,sentinel2,treatment_0009,P01-08,501.18723362727246,3439.8138490963956,False
cv,sentinel2,treatment_0009,P01-08,630.9573444801943,3439.6336110541524,True
cv,sentinel2,treatment_0009,P01-08,794.3282347242822,3440.489034318277,False
cv,sentinel2,treatment_0009,P01-08,1000.0,3442.9854549034703,False
cv,sentinel2,treatment_0009,P01-08,1258.9254117941687,3447.9432273441175,False
cv,sentinel2,treatment_0009,P01-08,1584.893192461114,3456.450648253158,False
cv,sentinel2,treatment_0009,P01-08,1995.262314968883,3469.9312106834977,False
cv,sentinel2,treatment_0009,P01-08,2511.886431509582,3490.2284804243527,False
cv,sentinel2,treatment_0009,P01-08,3162.2776601683795,3519.703672488714,False
cv,sentinel2,treatment_0009,P01-08,3981.0717055349774,3561.3236958038415,False
cv,sentinel2,treatment_0009,P01-08,5011.872336272725,3618.692757515833,False
cv,sentinel2,treatment_0009,P01-08,6309.573444801943,3695.9570386119676,False
cv,sentinel2,treatment_0009,P01-08,7943.282347242822,3797.505043504464,False
cv,sentinel2,treatment_0009,P01-08,10000.0,3927.414657148758,False
cv,sentinel2,treatment_0009,P01-09,0.0001,3832.5767116766597,False
cv,sentinel2,treatment_0009,P01-09,0.00012589254117941674,3832.576711033206,False
cv,sentinel2,treatment_0009,P01-09,0.00015848931924611142,3832.576710223146,False
cv,sentinel2,treatment_0009,P01-09,0.00019952623149688788,3832.576709203342,False
cv,sentinel2,treatment_0009,P01-09,0.00025118864315095795,3832.5767079194843,False
cv,sentinel2,treatment_0009,P01-09,0.00031622776601683794,3832.5767063032035,False
cv,sentinel2,treatment_0009,P01-09,0.00039810717055349735,3832.576704268428,False
cv,sentinel2,treatment_0009,P01-09,0.0005011872336272725,3832.5767017067965,False
cv,sentinel2,treatment_0009,P01-09,0.000630957344480193,3832.5766984818956,False
cv,sentinel2,treatment_0009,P01-09,0.0007943282347242813,3832.5766944219877,False
cv,sentinel2,treatment_0009,P01-09,0.001,3832.576689310869,False
cv,sentinel2,treatment_0009,P01-09,0.0012589254117941675,3832.5766828763567,False
cv,sentinel2,treatment_0009,P01-09,0.001584893192461114,3832.5766747757925,False
cv,sentinel2,treatment_0009,P01-09,0.001995262314968879,3832.5766645777985,False
cv,sentinel2,treatment_0009,P01-09,0.002511886431509582,3832.576651739303,False
cv,sentinel2,treatment_0009,P01-09,0.0031622776601683794,3832.576635576623,False
cv,sentinel2,treatment_0009,P01-09,0.003981071705534973,3832.5766152290607,False
cv,sentinel2,treatment_0009,P01-09,0.005011872336272725,3832.5765896130706,False
cv,sentinel2,treatment_0009,P01-09,0.00630957344480193,3832.576557364564,False
cv,sentinel2,treatment_0009,P01-09,0.00794328234724282,3832.576516766282,False
cv,sentinel2,treatment_0009,P01-09,0.01,3832.5764656563624,False
cv,sentinel2,treatment_0009,P01-09,0.012589254117941675,3832.576401313243,False
cv,sentinel2,treatment_0009,P01-09,0.01584893192461114,3832.576320310782,False
cv,sentinel2,treatment_0009,P01-09,0.01995262314968881,3832.5762183358756,False
cv,sentinel2,treatment_0009,P01-09,0.025118864315095822,3832.5760899589,False
cv,sentinel2,treatment_0009,P01-09,0.03162277660168379,3832.5759283447524,False
cv,sentinel2,treatment_0009,P01-09,0.039810717055349734,3832.5757248891764,False
cv,sentinel2,treatment_0009,P01-09,0.05011872336272725,3832.575468761042,False
cv,sentinel2,treatment_0009,P01-09,0.06309573444801936,3832.575146326332,False
cv,sentinel2,treatment_0009,P01-09,0.07943282347242822,3832.5747404233193,False
cv,sentinel2,treatment_0009,P01-09,0.1,3832.5742294506063,False
cv,sentinel2,treatment_0009,P01-09,0.12589254117941676,3832.57358621988,False
cv,sentinel2,treatment_0009,P01-09,0.15848931924611143,3832.5727765129723,False
cv,sentinel2,treatment_0009,P01-09,0.19952623149688808,3832.5717572674243,False
cv,sentinel2,treatment_0009,P01-09,0.25118864315095824,3832.5704742956464,False
cv,sentinel2,treatment_0009,P01-09,0.31622776601683794,3832.5688594188446,False
cv,sentinel2,treatment_0009,P01-09,0.3981071705534973,3832.566826867355,False
cv,sentinel2,treatment_0009,P01-09,0.5011872336272725,3832.564268762365,False
cv,sentinel2,treatment_0009,P01-09,0.6309573444801936,3832.561049449044,False
cv,sentinel2,treatment_0009,P01-09,0.7943282347242822,3832.556998396111,False
cv,sentinel2,treatment_0009,P01-09,1.0,3832.5519013103617,False
cv,sentinel2,treatment_0009,P01-09,1.2589254117941688,3832.545489035141,False
cv,sentinel2,treatment_0009,P01-09,1.584893192461114,3832.5374237082938,False
cv,sentinel2,treatment_0009,P01-09,1.9952623149688788,3832.5272815481017,False
cv,sentinel2,treatment_0009,P01-09,2.5118864315095824,3832.514531517487,False
cv,sentinel2,treatment_0009,P01-09,3.1622776601683795,3832.498508994324,False
cv,sentinel2,treatment_0009,P01-09,3.9810717055349776,3832.4783834627624,False
cv,sentinel2,treatment_0009,P01-09,5.011872336272725,3832.453119163207,False
cv,sentinel2,treatment_0009,P01-09,6.309573444801943,3832.4214276431157,False
cv,sentinel2,treatment_0009,P01-09,7.943282347242821,3832.3817113154487,False
cv,sentinel2,treatment_0009,P01-09,10.0,3832.3319975864897,False
cv,sentinel2,treatment_0009,P01-09,12.589254117941687,3832.269864071282,False
cv,sentinel2,treatment_0009,P01-09,15.848931924611142,3832.1923572101537,False
cv,sentinel2,treatment_0009,P01-09,19.95262314968883,3832.0959097634613,False
cv,sentinel2,treatment_0009,P01-09,25.11886431509582,3831.9762680113186,False
cv,sentinel2,treatment_0009,P01-09,31.622776601683793,3831.8284482604126,False
cv,sentinel2,treatment_0009,P01-09,39.81071705534978,3831.646756299967,False
cv,sentinel2,treatment_0009,P01-09,50.11872336272725,3831.424925408233,False
cv,sentinel2,treatment_0009,P01-09,63.09573444801943,3831.156462086779,False
cv,sentinel2,treatment_0009,P01-09,79.43282347242821,3830.8353387878697,False
cv,sentinel2,treatment_0009,P01-09,100.0,3830.457245505422,False
cv,sentinel2,treatment_0009,P01-09,125.89254117941688,3830.0217136791116,False
cv,sentinel2,treatment_0009,P01-09,158.48931924611142,3829.5355615764597,False
cv,sentinel2,treatment_0009,P01-09,199.5262314968883,3829.018280526042,False
cv,sentinel2,treatment_0009,P01-09,251.18864315095823,3828.5101758037076,False
cv,sentinel2,treatment_0009,P01-09,316.22776601683796,3828.0842659776686,False
cv,sentinel2,treatment_0009,P01-09,398.1071705534977,3827.863076372498,True
cv,sentinel2,treatment_0009,P01-09,501.18723362727246,3828.041459254015,False
cv,sentinel2,treatment_0009,P01-09,630.9573444801943,3828.9163596799604,False
cv,sentinel2,treatment_0009,P01-09,794.3282347242822,3830.9240065329836,False
cv,sentinel2,treatment_0009,P01-09,1000.0,3834.6844762430333,False
cv,sentinel2,treatment_0009,P01-09,1258.9254117941687,3841.0532865926316,False
cv,sentinel2,treatment_0009,P01-09,1584.893192461114,3851.180037680606,False
cv,sentinel2,treatment_0009,P01-09,1995.262314968883,3866.5751286887835,False
cv,sentinel2,treatment_0009,P01-09,2511.886431509582,3889.186033953606,False
cv,sentinel2,treatment_0009,P01-09,3162.2776601683795,3921.4815037421904,False
cv,sentinel2,treatment_0009,P01-09,3981.0717055349774,3966.531219329986,False
cv,sentinel2,treatment_0009,P01-09,5011.872336272725,4028.0474593391677,False
cv,sentinel2,treatment_0009,P01-09,6309.573444801943,4110.328044029549,False
cv,sentinel2,treatment_0009,P01-09,7943.282347242822,4218.019808286244,False
cv,sentinel2,treatment_0009,P01-09,10000.0,4355.631012123704,False
cv,sentinel2,treatment_0010,P01-08,0.0001,4772.223595874583,False
cv,sentinel2,treatment_0010,P01-08,0.00012589254117941674,4772.2235953863865,False
cv,sentinel2,treatment_0010,P01-08,0.00015848931924611142,4772.223594771784,False
cv,sentinel2,treatment_0010,P01-08,0.00019952623149688788,4772.223593998044,False
cv,sentinel2,treatment_0010,P01-08,0.00025118864315095795,4772.223593023965,False
cv,sentinel2,treatment_0010,P01-08,0.00031622776601683794,4772.223591797671,False
cv,sentinel2,treatment_0010,P01-08,0.00039810717055349735,4772.223590253861,False
cv,sentinel2,treatment_0010,P01-08,0.0005011872336272725,4772.223588310319,False
cv,sentinel2,treatment_0010,P01-08,0.000630957344480193,4772.2235858635495,False
cv,sentinel2,treatment_0010,P01-08,0.0007943282347242813,4772.223582783251,False
cv,sentinel2,treatment_0010,P01-08,0.001,4772.22357890539,False
cv,sentinel2,treatment_0010,P01-08,0.0012589254117941675,4772.223574023462,False
cv,sentinel2,treatment_0010,P01-08,0.001584893192461114,4772.223567877492,False
cv,sentinel2,treatment_0010,P01-08,0.001995262314968879,4772.223560140195,False
cv,sentinel2,treatment_0010,P01-08,0.002511886431509582,4772.223550399553,False
cv,sentinel2,treatment_0010,P01-08,0.0031622776601683794,4772.223538136864,False
cv,sentinel2,treatment_0010,P01-08,0.003981071705534973,4772.2235226991415,False
cv,sentinel2,treatment_0010,P01-08,0.005011872336272725,4772.2235032643375,False
cv,sentinel2,treatment_0010,P01-08,0.00630957344480193,4772.223478797589,False
cv,sentinel2,treatment_0010,P01-08,0.00794328234724282,4772.223447996126,False
cv,sentinel2,treatment_0010,P01-08,0.01,4772.223409219931,False
cv,sentinel2,treatment_0010,P01-08,0.012589254117941675,4772.2233604044695,False
cv,sentinel2,treatment_0010,P01-08,0.01584893192461114,4772.2232989508275,False
cv,sentinel2,treatment_0010,P01-08,0.01995262314968881,4772.22322158747,False
cv,sentinel2,treatment_0010,P01-08,0.025118864315095822,4772.223124196251,False
cv,sentinel2,treatment_0010,P01-08,0.03162277660168379,4772.223001593481,False
cv,sentinel2,treatment_0010,P01-08,0.039810717055349734,4772.222847254473,False
cv,sentinel2,treatment_0010,P01-08,0.05011872336272725,4772.222652967017,False
cv,sentinel2,treatment_0010,P01-08,0.06309573444801936,4772.222408395541,False
cv,sentinel2,treatment_0010,P01-08,0.07943282347242822,4772.222100533066,False
cv,sentinel2,treatment_0010,P01-08,0.1,4772.221713012278,False
cv,sentinel2,treatment_0010,P01-08,0.12589254117941676,4772.221225239848,False
cv,sentinel2,treatment_0010,P01-08,0.15848931924611143,4772.220611309154,False
cv,sentinel2,treatment_0010,P01-08,0.19952623149688808,4772.219838635567,False
cv,sentinel2,treatment_0010,P01-08,0.25118864315095824,4772.2188662448025,False
cv,sentinel2,treatment_0010,P01-08,0.31622776601683794,4772.2176426283095,False
cv,sentinel2,treatment_0010,P01-08,0.3981071705534973,4772.216103059542,False
cv,sentinel2,treatment_0010,P01-08,0.5011872336272725,4772.21416624097,False
cv,sentinel2,treatment_0010,P01-08,0.6309573444801936,4772.211730123548,False
cv,sentinel2,treatment_0010,P01-08,0.7943282347242822,4772.208666708047,False
cv,sentinel2,treatment_0010,P01-08,1.0,4772.204815602217,False
cv,sentinel2,treatment_0010,P01-08,1.2589254117941688,4772.199976071086,False
cv,sentinel2,treatment_0010,P01-08,1.584893192461114,4772.193897284296,False
cv,sentinel2,treatment_0010,P01-08,1.9952623149688788,4772.186266442535,False
cv,sentinel2,treatment_0010,P01-08,2.5118864315095824,4772.176694469255,False
cv,sentinel2,treatment_0010,P01-08,3.1622776601683795,4772.164699009238,False
cv,sentinel2,treatment_0010,P01-08,3.9810717055349776,4772.14968462402,False
cv,sentinel2,treatment_0010,P01-08,5.011872336272725,4772.130920384982,False
cv,sentinel2,treatment_0010,P01-08,6.309573444801943,4772.107515650281,False
cv,sentinel2,treatment_0010,P01-08,7.943282347242821,4772.0783958523625,False
cv,sentinel2,treatment_0010,P01-08,10.0,4772.042281905575,False
cv,sentinel2,treatment_0010,P01-08,12.589254117941687,4771.997679820919,False
cv,sentinel2,treatment_0010,P01-08,15.848931924611142,4771.942891993038,False
cv,sentinel2,treatment_0010,P01-08,19.95262314968883,4771.876069493052,False
cv,sentinel2,treatment_0010,P01-08,25.11886431509582,4771.795337220919,False
cv,sentinel2,treatment_0010,P01-08,31.622776601683793,4771.699043436692,False
cv,sentinel2,treatment_0010,P01-08,39.81071705534978,4771.5862156726935,False
cv,sentinel2,treatment_0010,P01-08,50.11872336272725,4771.457351593959,False
cv,sentinel2,treatment_0010,P01-08,63.09573444801943,4771.315743307526,False
cv,sentinel2,treatment_0010,P01-08,79.43282347242821,4771.169636480141,False
cv,sentinel2,treatment_0010,P01-08,100.0,4771.035672926197,False
cv,sentinel2,treatment_0010,P01-08,125.89254117941688,4770.944268897442,True
cv,sentinel2,treatment_0010,P01-08,158.48931924611142,4770.947848941532,False
cv,sentinel2,treatment_0010,P01-08,199.5262314968883,4771.133181620046,False
cv,sentinel2,treatment_0010,P01-08,251.18864315095823,4771.639413941382,False
cv,sentinel2,treatment_0010,P01-08,316.22776601683796,4772.6836866586345,False
cv,sentinel2,treatment_0010,P01-08,398.1071705534977,4774.5962557182,False
cv,sentinel2,treatment_0010,P01-08,501.18723362727246,4777.866552763254,False
cv,sentinel2,treatment_0010,P01-08,630.9573444801943,4783.200182078512,False
cv,sentinel2,treatment_0010,P01-08,794.3282347242822,4791.584030966064,False
cv,sentinel2,treatment_0010,P01-08,1000.0,4804.352198150674,False
cv,sentinel2,treatment_0010,P01-08,1258.9254117941687,4823.239570572012,False
cv,sentinel2,treatment_0010,P01-08,1584.893192461114,4850.403729800402,False
cv,sentinel2,treatment_0010,P01-08,1995.262314968883,4888.391551431657,False
cv,sentinel2,treatment_0010,P01-08,2511.886431509582,4940.027007808513,False
cv,sentinel2,treatment_0010,P01-08,3162.2776601683795,5008.203476119336,False
cv,sentinel2,treatment_0010,P01-08,3981.0717055349774,5095.57810217597,False
cv,sentinel2,treatment_0010,P01-08,5011.872336272725,5204.186811828322,False
