sensor,treatment_site_id,period,method,band,observed,synthetic_decoded,effect
sentinel2,treatment_0004,P12,scm,B8,0.3054848611354828,0.28255152702331543,0.02293333411216736
sentinel2,treatment_0004,P12,scm,B11,0.20480088889598846,0.2030424177646637,0.001758471131324768
sentinel2,treatment_0004,P12,scm,B12,0.10688737779855728,0.11944299191236496,-0.012555614113807678
sentinel2,treatment_0004,P12,scm,NDVI,0.7563959956169128,0.61553955078125,0.14085644483566284
sentinel2,treatment_0004,P12,scm,NDWI,-0.7008527517318726,-0.5536028742790222,-0.14724987745285034
sentinel2,treatment_0004,P12,ascm,B2,0.028575196862220764,0.0631551742553711,-0.03457997739315033
sentinel2,treatment_0004,P12,ascm,B3,0.05351830646395683,0.08896744251251221,-0.035449136048555374
sentinel2,treatment_0004,P12,ascm,B4,0.04260927811264992,0.07807320356369019,-0.03546392545104027
sentinel2,treatment_0004,P12,ascm,B8,0.3054848611354828,0.2924790382385254,0.013005822896957397
sentinel2,treatment_0004,P12,ascm,B11,0.20480088889598846,0.19886499643325806,0.005935892462730408
sentinel2,treatment_0004,P12,ascm,B12,0.10688737779855728,0.12174193561077118,-0.014854557812213898
sentinel2,treatment_0004,P12,ascm,NDVI,0.7563959956169128,0.5801666378974915,0.1762293577194214
sentinel2,treatment_0004,P12,ascm,NDWI,-0.7008527517318726,-0.5338828563690186,-0.166969895362854
sentinel2,treatment_0004,P13,scm,B2,,0.05357953533530235,
sentinel2,treatment_0004,P13,scm,B3,,0.07072803378105164,
sentinel2,treatment_0004,P13,scm,B4,,0.05165960267186165,
sentinel2,treatment_0004,P13,scm,B8,,0.2813994288444519,
sentinel2,treatment_0004,P13,scm,B11,,0.13660436868667603,
sentinel2,treatment_0004,P13,scm,B12,,0.0745471715927124,
sentinel2,treatment_0004,P13,scm,NDVI,,0.6923683285713196,
sentinel2,treatment_0004,P13,scm,NDWI,,-0.5995879173278809,
sentinel2,treatment_0004,P13,ascm,B2,,0.05351928621530533,
sentinel2,treatment_0004,P13,ascm,B3,,0.07129821181297302,
sentinel2,treatment_0004,P13,ascm,B4,,0.05178211256861687,
sentinel2,treatment_0004,P13,ascm,B8,,0.28759512305259705,
sentinel2,treatment_0004,P13,ascm,B11,,0.14194141328334808,
sentinel2,treatment_0004,P13,ascm,B12,,0.07504373788833618,
sentinel2,treatment_0004,P13,ascm,NDVI,,0.697033166885376,
sentinel2,treatment_0004,P13,ascm,NDWI,,-0.6036816239356995,
sentinel2,treatment_0004,P14,scm,B2,0.07160552591085434,0.05767230689525604,0.013933219015598297
sentinel2,treatment_0004,P14,scm,B3,0.08486007153987885,0.0770288035273552,0.007831268012523651
sentinel2,treatment_0004,P14,scm,B4,0.08567541092634201,0.06189730763435364,0.023778103291988373
sentinel2,treatment_0004,P14,scm,B8,0.24915331602096558,0.3016594350337982,-0.05250611901283264
sentinel2,treatment_0004,P14,scm,B11,0.22193598747253418,0.1706630289554596,0.051272958517074585
sentinel2,treatment_0004,P14,scm,B12,0.13789863884449005,0.09612388908863068,0.041774749755859375
sentinel2,treatment_0004,P14,scm,NDVI,0.49373188614845276,0.6623542904853821,-0.16862240433692932
sentinel2,treatment_0004,P14,scm,NDWI,-0.4979734420776367,-0.594576895236969,0.09660345315933228
sentinel2,treatment_0004,P14,ascm,B2,0.07160552591085434,0.0522710457444191,0.01933448016643524
sentinel2,treatment_0004,P14,ascm,B3,0.08486007153987885,0.07421058416366577,0.010649487376213074
sentinel2,treatment_0004,P14,ascm,B4,0.08567541092634201,0.06269726157188416,0.022978149354457855
sentinel2,treatment_0004,P14,ascm,B8,0.24915331602096558,0.3001302480697632,-0.05097693204879761
sentinel2,treatment_0004,P14,ascm,B11,0.22193598747253418,0.16491590440273285,0.05702008306980133
sentinel2,treatment_0004,P14,ascm,B12,0.13789863884449005,0.0957617461681366,0.042136892676353455
sentinel2,treatment_0004,P14,ascm,NDVI,0.49373188614845276,0.6575129628181458,-0.163781076669693
sentinel2,treatment_0004,P14,ascm,NDWI,-0.4979734420776367,-0.6048298478126526,0.10685640573501587
sentinel2,treatment_0004,P15,scm,B2,,,
sentinel2,treatment_0004,P15,scm,B3,,,
sentinel2,treatment_0004,P15,scm,B4,,,
sentinel2,treatment_0004,P15,scm,B8,,,
sentinel2,treatment_0004,P15,scm,B11,,,
sentinel2,treatment_0004,P15,scm,B12,,,
sentinel2,treatment_0004,P15,scm,NDVI,,,
sentinel2,treatment_0004,P15,scm,NDWI,,,
sentinel2,treatment_0004,P15,ascm,B2,,,
sentinel2,treatment_0004,P15,ascm,B3,,,
sentinel2,treatment_0004,P15,ascm,B4,,,
sentinel2,treatment_0004,P15,ascm,B8,,,
sentinel2,treatment_0004,P15,ascm,B11,,,
sentinel2,treatment_0004,P15,ascm,B12,,,
sentinel2,treatment_0004,P15,ascm,NDVI,,,
sentinel2,treatment_0004,P15,ascm,NDWI,,,
sentinel2,treatment_0004,P16,scm,B2,0.07825815677642822,0.05821084976196289,0.020047307014465332
sentinel2,treatment_0004,P16,scm,B3,0.08990277349948883,0.07654950022697449,0.013353273272514343
sentinel2,treatment_0004,P16,scm,B4,0.09763484448194504,0.06260368973016739,0.03503115475177765
sentinel2,treatment_0004,P16,scm,B8,0.25491923093795776,0.275966614484787,-0.021047383546829224
sentinel2,treatment_0004,P16,scm,B11,0.2624533772468567,0.1427091509103775,0.11974422633647919
sentinel2,treatment_0004,P16,scm,B12,0.193674236536026,0.08722291886806488,0.10645131766796112
sentinel2,treatment_0004,P16,scm,NDVI,0.4462032616138458,0.6343210339546204,-0.18811777234077454
sentinel2,treatment_0004,P16,scm,NDWI,-0.48088181018829346,-0.5677704215049744,0.08688861131668091
sentinel2,treatment_0004,P16,ascm,B2,0.07825815677642822,0.06557951122522354,0.012678645551204681
sentinel2,treatment_0004,P16,ascm,B3,0.08990277349948883,0.08248872309923172,0.007414050400257111
sentinel2,treatment_0004,P16,ascm,B4,0.09763484448194504,0.06901837140321732,0.028616473078727722
sentinel2,treatment_0004,P16,ascm,B8,0.25491923093795776,0.2773255705833435,-0.022406339645385742
sentinel2,treatment_0004,P16,ascm,B11,0.2624533772468567,0.1495063155889511,0.11294706165790558
sentinel2,treatment_0004,P16,ascm,B12,0.193674236536026,0.09414851665496826,0.09952571988105774
sentinel2,treatment_0004,P16,ascm,NDVI,0.4462032616138458,0.6040385365486145,-0.15783527493476868
sentinel2,treatment_0004,P16,ascm,NDWI,-0.48088181018829346,-0.5423221588134766,0.061440348625183105
sentinel2,treatment_0004,P17,scm,B2,0.2094678431749344,0.055619511753320694,0.1538483314216137
sentinel2,treatment_0004,P17,scm,B3,0.16188129782676697,0.0769817978143692,0.08489950001239777
sentinel2,treatment_0004,P17,scm,B4,0.13121257722377777,0.06477803736925125,0.06643453985452652
sentinel2,treatment_0004,P17,scm,B8,0.12102778255939484,0.2881910800933838,-0.16716329753398895
sentinel2,treatment_0004,P17,scm,B11,0.03711754456162453,0.1675838679075241,-0.13046632334589958
sentinel2,treatment_0004,P17,scm,B12,0.0294292401522398,0.09365265816450119,-0.06422341801226139
sentinel2,treatment_0004,P17,scm,NDVI,-0.039934191852808,0.6352199912071228,-0.6751541830599308
sentinel2,treatment_0004,P17,scm,NDWI,0.14213678240776062,-0.5792558193206787,0.7213926017284393
sentinel2,treatment_0004,P17,ascm,B2,0.2094678431749344,0.05152709782123566,0.15794074535369873
sentinel2,treatment_0004,P17,ascm,B3,0.16188129782676697,0.07509442418813705,0.08678687363862991
sentinel2,treatment_0004,P17,ascm,B4,0.13121257722377777,0.06022093817591667,0.0709916390478611
sentinel2,treatment_0004,P17,ascm,B8,0.12102778255939484,0.2888301610946655,-0.1678023785352707
sentinel2,treatment_0004,P17,ascm,B11,0.03711754456162453,0.17416338622570038,-0.13704584166407585
sentinel2,treatment_0004,P17,ascm,B12,0.0294292401522398,0.09637267887592316,-0.06694343872368336
sentinel2,treatment_0004,P17,ascm,NDVI,-0.039934191852808,0.657496988773346,-0.697431180626154
sentinel2,treatment_0004,P17,ascm,NDWI,0.14213678240776062,-0.5883696675300598,0.7305064499378204
sentinel2,treatment_0004,P18,scm,B2,,0.04893731698393822,
sentinel2,treatment_0004,P18,scm,B3,,0.06963818520307541,
sentinel2,treatment_0004,P18,scm,B4,,0.05122232064604759,
sentinel2,treatment_0004,P18,scm,B8,,0.2821783423423767,
sentinel2,treatment_0004,P18,scm,B11,,0.16257266700267792,
sentinel2,treatment_0004,P18,scm,B12,,0.08763515949249268,
sentinel2,treatment_0004,P18,scm,NDVI,,0.695971667766571,
sentinel2,treatment_0004,P18,scm,NDWI,,-0.6053957343101501,
sentinel2,treatment_0004,P18,ascm,B2,,0.04504282772541046,
sentinel2,treatment_0004,P18,ascm,B3,,0.06913509964942932,
sentinel2,treatment_0004,P18,ascm,B4,,0.05304940044879913,
sentinel2,treatment_0004,P18,ascm,B8,,0.27906331419944763,
sentinel2,treatment_0004,P18,ascm,B11,,0.16546931862831116,
sentinel2,treatment_0004,P18,ascm,B12,,0.0894157811999321,
sentinel2,treatment_0004,P18,ascm,NDVI,,0.6841697096824646,
sentinel2,treatment_0004,P18,ascm,NDWI,,-0.6045557856559753,
sentinel2,treatment_0004,P19,scm,B2,0.09215329587459564,0.06074924021959305,0.031404055655002594
sentinel2,treatment_0004,P19,scm,B3,0.10703910887241364,0.08124394714832306,0.025795161724090576
sentinel2,treatment_0004,P19,scm,B4,0.12325068563222885,0.07040300965309143,0.05284767597913742
sentinel2,treatment_0004,P19,scm,B8,0.2581905126571655,0.2891318202018738,-0.030941307544708252
sentinel2,treatment_0004,P19,scm,B11,0.2319556325674057,0.17003759741783142,0.06191803514957428
sentinel2,treatment_0004,P19,scm,B12,0.16022107005119324,0.10386421531438828,0.05635685473680496
sentinel2,treatment_0004,P19,scm,NDVI,0.36813825368881226,0.612501323223114,-0.24436306953430176
sentinel2,treatment_0004,P19,scm,NDWI,-0.4375491440296173,-0.5632520318031311,0.1257028877735138
sentinel2,treatment_0004,P19,ascm,B2,0.09215329587459564,0.061293214559555054,0.03086008131504059
sentinel2,treatment_0004,P19,ascm,B3,0.10703910887241364,0.0814191922545433,0.02561991661787033
sentinel2,treatment_0004,P19,ascm,B4,0.12325068563222885,0.0684022530913353,0.054848432540893555
sentinel2,treatment_0004,P19,ascm,B8,0.2581905126571655,0.2857315242290497,-0.027541011571884155
sentinel2,treatment_0004,P19,ascm,B11,0.2319556325674057,0.163411945104599,0.0685436874628067
sentinel2,treatment_0004,P19,ascm,B12,0.16022107005119324,0.09839842468500137,0.061822645366191864
sentinel2,treatment_0004,P19,ascm,NDVI,0.36813825368881226,0.617338240146637,-0.2491999864578247
sentinel2,treatment_0004,P19,ascm,NDWI,-0.4375491440296173,-0.5581591725349426,0.12061002850532532
sentinel2,treatment_0004,P20,scm,B2,0.06676750630140305,0.06833270937204361,-0.001565203070640564
sentinel2,treatment_0004,P20,scm,B3,0.08434838801622391,0.0930347740650177,-0.008686386048793793
sentinel2,treatment_0004,P20,scm,B4,0.09889766573905945,0.0899730920791626,0.00892457365989685
sentinel2,treatment_0004,P20,scm,B8,0.23666852712631226,0.26120755076408386,-0.024539023637771606
sentinel2,treatment_0004,P20,scm,B11,0.27688348293304443,0.23498666286468506,0.041896820068359375
sentinel2,treatment_0004,P20,scm,B12,0.18402864038944244,0.16902616620063782,0.015002474188804626
sentinel2,treatment_0004,P20,scm,NDVI,0.40417248010635376,0.49159660935401917,-0.0874241292476654
sentinel2,treatment_0004,P20,scm,NDWI,-0.47003689408302307,-0.4763181209564209,0.006281226873397827
sentinel2,treatment_0004,P20,ascm,B2,0.06676750630140305,0.07264053821563721,-0.005873031914234161
sentinel2,treatment_0004,P20,ascm,B3,0.08434838801622391,0.09503471851348877,-0.010686330497264862
sentinel2,treatment_0004,P20,ascm,B4,0.09889766573905945,0.09212709963321686,0.00677056610584259
sentinel2,treatment_0004,P20,ascm,B8,0.23666852712631226,0.26885274052619934,-0.032184213399887085
sentinel2,treatment_0004,P20,ascm,B11,0.27688348293304443,0.2431696653366089,0.03371381759643555
sentinel2,treatment_0004,P20,ascm,B12,0.18402864038944244,0.1755451261997223,0.008483514189720154
sentinel2,treatment_0004,P20,ascm,NDVI,0.40417248010635376,0.4929337799549103,-0.08876129984855652
sentinel2,treatment_0004,P20,ascm,NDWI,-0.47003689408302307,-0.47879984974861145,0.008762955665588379
sentinel2,treatment_0005,P11,scm,B2,0.025714971125125885,0.0501934252679348,-0.024478454142808914
sentinel2,treatment_0005,P11,scm,B3,0.042716268450021744,0.07573474943637848,-0.033018480986356735
sentinel2,treatment_0005,P11,scm,B4,0.03440399840474129,0.05509089305996895,-0.02068689465522766
sentinel2,treatment_0005,P11,scm,B8,0.26520106196403503,0.2937126159667969,-0.02851155400276184
sentinel2,treatment_0005,P11,scm,B11,0.17986567318439484,0.16517335176467896,0.014692321419715881
sentinel2,treatment_0005,P11,scm,B12,0.09024938195943832,0.09300483018159866,-0.0027554482221603394
sentinel2,treatment_0005,P11,scm,NDVI,0.7953517436981201,0.6843451857566833,0.11100655794143677
sentinel2,treatment_0005,P11,scm,NDWI,-0.7424599528312683,-0.59006667137146,-0.15239328145980835
sentinel2,treatment_0005,P11,ascm,B2,0.025714971125125885,0.05513735115528107,-0.029422380030155182
sentinel2,treatment_0005,P11,ascm,B3,0.042716268450021744,0.07666218280792236,-0.03394591435790062
sentinel2,treatment_0005,P11,ascm,B4,0.03440399840474129,0.05703933909535408,-0.022635340690612793
sentinel2,treatment_0005,P11,ascm,B8,0.26520106196403503,0.3011842370033264,-0.03598317503929138
sentinel2,treatment_0005,P11,ascm,B11,0.17986567318439484,0.17172043025493622,0.008145242929458618
sentinel2,treatment_0005,P11,ascm,B12,0.09024938195943832,0.09796220064163208,-0.007712818682193756
sentinel2,treatment_0005,P11,ascm,NDVI,0.7953517436981201,0.6818168759346008,0.11353486776351929
sentinel2,treatment_0005,P11,ascm,NDWI,-0.7424599528312683,-0.5942723155021667,-0.14818763732910156
sentinel2,treatment_0005,P12,scm,B2,0.026502618566155434,0.04056696966290474,-0.014064351096749306
sentinel2,treatment_0005,P12,scm,B3,0.04619922861456871,0.06671833246946335,-0.020519103854894638
sentinel2,treatment_0005,P12,scm,B4,0.03927898406982422,0.05271698907017708,-0.01343800500035286
sentinel2,treatment_0005,P12,scm,B8,0.262834370136261,0.2905680537223816,-0.027733683586120605
sentinel2,treatment_0005,P12,scm,B11,0.18177542090415955,0.16578854620456696,0.01598687469959259
sentinel2,treatment_0005,P12,scm,B12,0.09221445769071579,0.09365395456552505,-0.0014394968748092651
sentinel2,treatment_0005,P12,scm,NDVI,0.7671321034431458,0.6931630969047546,0.07396900653839111
sentinel2,treatment_0005,P12,scm,NDWI,-0.7201945781707764,-0.626585066318512,-0.0936095118522644
sentinel2,treatment_0005,P12,ascm,B2,0.026502618566155434,0.046624910086393356,-0.020122291520237923
sentinel2,treatment_0005,P12,ascm,B3,0.04619922861456871,0.07187028974294662,-0.025671061128377914
sentinel2,treatment_0005,P12,ascm,B4,0.03927898406982422,0.05418935418128967,-0.014910370111465454
sentinel2,treatment_0005,P12,ascm,B8,0.262834370136261,0.29404670000076294,-0.031212329864501953
sentinel2,treatment_0005,P12,ascm,B11,0.18177542090415955,0.1644134521484375,0.017361968755722046
sentinel2,treatment_0005,P12,ascm,B12,0.09221445769071579,0.09438960254192352,-0.002175144851207733
sentinel2,treatment_0005,P12,ascm,NDVI,0.7671321034431458,0.6890078186988831,0.0781242847442627
sentinel2,treatment_0005,P12,ascm,NDWI,-0.7201945781707764,-0.6072437763214111,-0.11295080184936523
sentinel2,treatment_0005,P13,scm,B2,,0.05348782613873482,
sentinel2,treatment_0005,P13,scm,B3,,0.07116861641407013,
sentinel2,treatment_0005,P13,scm,B4,,0.05404558777809143,
sentinel2,treatment_0005,P13,scm,B8,,0.2900772988796234,
sentinel2,treatment_0005,P13,scm,B11,,0.15373560786247253,
sentinel2,treatment_0005,P13,scm,B12,,0.08270052820444107,
sentinel2,treatment_0005,P13,scm,NDVI,,0.6866546869277954,
sentinel2,treatment_0005,P13,scm,NDWI,,-0.6061357855796814,
sentinel2,treatment_0005,P13,ascm,B2,,0.053482670336961746,
sentinel2,treatment_0005,P13,ascm,B3,,0.07269678264856339,
sentinel2,treatment_0005,P13,ascm,B4,,0.05900661647319794,
sentinel2,treatment_0005,P13,ascm,B8,,0.28396743535995483,
sentinel2,treatment_0005,P13,ascm,B11,,0.15245062112808228,
sentinel2,treatment_0005,P13,ascm,B12,,0.08523530513048172,
sentinel2,treatment_0005,P13,ascm,NDVI,,0.6566388607025146,
sentinel2,treatment_0005,P13,ascm,NDWI,,-0.5925676822662354,
sentinel2,treatment_0005,P14,scm,B2,0.049333032220602036,0.0581752248108387,-0.008842192590236664
sentinel2,treatment_0005,P14,scm,B3,0.0559050515294075,0.07708125561475754,-0.021176204085350037
sentinel2,treatment_0005,P14,scm,B4,0.06518803536891937,0.06134809926152229,0.0038399361073970795
sentinel2,treatment_0005,P14,scm,B8,0.17467811703681946,0.2816888093948364,-0.10701069235801697
sentinel2,treatment_0005,P14,scm,B11,0.18785351514816284,0.1646844893693924,0.023169025778770447
sentinel2,treatment_0005,P14,scm,B12,0.11659824848175049,0.09930264204740524,0.017295606434345245
sentinel2,treatment_0005,P14,scm,NDVI,0.46360236406326294,0.6429107189178467,-0.17930835485458374
sentinel2,treatment_0005,P14,scm,NDWI,-0.5322803854942322,-0.5705366134643555,0.03825622797012329
sentinel2,treatment_0005,P14,ascm,B2,0.049333032220602036,0.05362376943230629,-0.004290737211704254
sentinel2,treatment_0005,P14,ascm,B3,0.0559050515294075,0.07031179964542389,-0.014406748116016388
sentinel2,treatment_0005,P14,ascm,B4,0.06518803536891937,0.05511747673153877,0.0100705586373806
sentinel2,treatment_0005,P14,ascm,B8,0.17467811703681946,0.28116926550865173,-0.10649114847183228
sentinel2,treatment_0005,P14,ascm,B11,0.18785351514816284,0.16202862560749054,0.025824889540672302
sentinel2,treatment_0005,P14,ascm,B12,0.11659824848175049,0.09818930178880692,0.018408946692943573
sentinel2,treatment_0005,P14,ascm,NDVI,0.46360236406326294,0.673125147819519,-0.2095227837562561
sentinel2,treatment_0005,P14,ascm,NDWI,-0.5322803854942322,-0.6003279685974121,0.06804758310317993
sentinel2,treatment_0005,P15,scm,B2,,,
sentinel2,treatment_0005,P15,scm,B3,,,
sentinel2,treatment_0005,P15,scm,B4,,,
sentinel2,treatment_0005,P15,scm,B8,,,
sentinel2,treatment_0005,P15,scm,B11,,,
sentinel2,treatment_0005,P15,scm,B12,,,
sentinel2,treatment_0005,P15,scm,NDVI,,,
sentinel2,treatment_0005,P15,scm,NDWI,,,
sentinel2,treatment_0005,P15,ascm,B2,,,
sentinel2,treatment_0005,P15,ascm,B3,,,
sentinel2,treatment_0005,P15,ascm,B4,,,
sentinel2,treatment_0005,P15,ascm,B8,,,
sentinel2,treatment_0005,P15,ascm,B11,,,
sentinel2,treatment_0005,P15,ascm,B12,,,
sentinel2,treatment_0005,P15,ascm,NDVI,,,
sentinel2,treatment_0005,P15,ascm,NDWI,,,
sentinel2,treatment_0005,P16,scm,B2,0.06207485869526863,0.059062909334897995,0.003011949360370636
sentinel2,treatment_0005,P16,scm,B3,0.06833832710981369,0.07537049055099487,-0.007032163441181183
sentinel2,treatment_0005,P16,scm,B4,0.08294399082660675,0.06234848126769066,0.020595509558916092
sentinel2,treatment_0005,P16,scm,B8,0.19050171971321106,0.27652400732040405,-0.086022287607193
sentinel2,treatment_0005,P16,scm,B11,0.2477758526802063,0.14887171983718872,0.09890413284301758
sentinel2,treatment_0005,P16,scm,B12,0.18720753490924835,0.0929192304611206,0.09428830444812775
sentinel2,treatment_0005,P16,scm,NDVI,0.39268216490745544,0.6328018307685852,-0.24011966586112976
sentinel2,treatment_0005,P16,scm,NDWI,-0.4742071032524109,-0.5719069242477417,0.09769982099533081
sentinel2,treatment_0005,P16,ascm,B2,0.06207485869526863,0.05495746433734894,0.007117394357919693
sentinel2,treatment_0005,P16,ascm,B3,0.06833832710981369,0.07153577357530594,-0.0031974464654922485
sentinel2,treatment_0005,P16,ascm,B4,0.08294399082660675,0.05699095502495766,0.025953035801649094
sentinel2,treatment_0005,P16,ascm,B8,0.19050171971321106,0.27481526136398315,-0.0843135416507721
sentinel2,treatment_0005,P16,ascm,B11,0.2477758526802063,0.14570577442646027,0.10207007825374603
sentinel2,treatment_0005,P16,ascm,B12,0.18720753490924835,0.09002815932035446,0.09717937558889389
sentinel2,treatment_0005,P16,ascm,NDVI,0.39268216490745544,0.6572107076644897,-0.2645285427570343
sentinel2,treatment_0005,P16,ascm,NDWI,-0.4742071032524109,-0.5872150659561157,0.11300796270370483
sentinel2,treatment_0005,P17,scm,B2,0.172929584980011,0.060005225241184235,0.11292435973882675
sentinel2,treatment_0005,P17,scm,B3,0.14988723397254944,0.08064217120409012,0.06924506276845932
sentinel2,treatment_0005,P17,scm,B4,0.13667352497577667,0.0671732947230339,0.06950023025274277
sentinel2,treatment_0005,P17,scm,B8,0.13769298791885376,0.2929428517818451,-0.15524986386299133
sentinel2,treatment_0005,P17,scm,B11,0.07283239811658859,0.16008101403713226,-0.08724861592054367
sentinel2,treatment_0005,P17,scm,B12,0.06137477234005928,0.09622965008020401,-0.03485487774014473
sentinel2,treatment_0005,P17,scm,NDVI,0.00471107242628932,0.6279466152191162,-0.6232355427928269
sentinel2,treatment_0005,P17,scm,NDWI,0.040632106363773346,-0.5687476992607117,0.609379805624485
sentinel2,treatment_0005,P17,ascm,B2,0.172929584980011,0.057485226541757584,0.1154443584382534
sentinel2,treatment_0005,P17,ascm,B3,0.14988723397254944,0.07963386923074722,0.07025336474180222
sentinel2,treatment_0005,P17,ascm,B4,0.13667352497577667,0.06387671828269958,0.07279680669307709
sentinel2,treatment_0005,P17,ascm,B8,0.13769298791885376,0.28737667202949524,-0.14968368411064148
sentinel2,treatment_0005,P17,ascm,B11,0.07283239811658859,0.15950042009353638,-0.08666802197694778
sentinel2,treatment_0005,P17,ascm,B12,0.06137477234005928,0.09746144711971283,-0.03608667477965355
sentinel2,treatment_0005,P17,ascm,NDVI,0.00471107242628932,0.6370835304260254,-0.6323724579997361
sentinel2,treatment_0005,P17,ascm,NDWI,0.040632106363773346,-0.5663193464279175,0.6069514527916908
sentinel2,treatment_0005,P18,scm,B2,0.05417269840836525,0.049589723348617554,0.004582975059747696
sentinel2,treatment_0005,P18,scm,B3,0.06557253748178482,0.07038003206253052,-0.004807494580745697
sentinel2,treatment_0005,P18,scm,B4,0.06562619656324387,0.0572480782866478,0.00837811827659607
sentinel2,treatment_0005,P18,scm,B8,0.2275734841823578,0.2932977080345154,-0.06572422385215759
sentinel2,treatment_0005,P18,scm,B11,0.09088952094316483,0.14827661216259003,-0.0573870912194252
sentinel2,treatment_0005,P18,scm,B12,0.061062224209308624,0.08767898380756378,-0.026616759598255157
sentinel2,treatment_0005,P18,scm,NDVI,0.594601571559906,0.6742728352546692,-0.07967126369476318
sentinel2,treatment_0005,P18,scm,NDWI,-0.5821671485900879,-0.6133138537406921,0.031146705150604248
sentinel2,treatment_0005,P18,ascm,B2,0.05417269840836525,0.045066844671964645,0.009105853736400604
sentinel2,treatment_0005,P18,ascm,B3,0.06557253748178482,0.06621307879686356,-0.0006405413150787354
sentinel2,treatment_0005,P18,ascm,B4,0.06562619656324387,0.05399945750832558,0.01162673905491829
sentinel2,treatment_0005,P18,ascm,B8,0.2275734841823578,0.28851455450057983,-0.060941070318222046
sentinel2,treatment_0005,P18,ascm,B11,0.09088952094316483,0.15077917277812958,-0.05988965183496475
sentinel2,treatment_0005,P18,ascm,B12,0.061062224209308624,0.0843682810664177,-0.02330605685710907
sentinel2,treatment_0005,P18,ascm,NDVI,0.594601571559906,0.686342179775238,-0.09174060821533203
sentinel2,treatment_0005,P18,ascm,NDWI,-0.5821671485900879,-0.6274928450584412,0.04532569646835327
sentinel2,treatment_0005,P19,scm,B2,0.08995037525892258,0.06713844835758209,0.022811926901340485
sentinel2,treatment_0005,P19,scm,B3,0.09817895293235779,0.08302083611488342,0.015158116817474365
sentinel2,treatment_0005,P19,scm,B4,0.11087929457426071,0.07108540087938309,0.039793893694877625
sentinel2,treatment_0005,P19,scm,B8,0.20474526286125183,0.28054457902908325,-0.07579931616783142
sentinel2,treatment_0005,P19,scm,B11,0.18278084695339203,0.1753714382648468,0.007409408688545227
sentinel2,treatment_0005,P19,scm,B12,0.13262149691581726,0.11892999708652496,0.013691499829292297
sentinel2,treatment_0005,P19,scm,NDVI,0.3213157057762146,0.5964016318321228,-0.2750859260559082
sentinel2,treatment_0005,P19,scm,NDWI,-0.38628149032592773,-0.543573260307312,0.15729176998138428
sentinel2,treatment_0005,P19,ascm,B2,0.08995037525892258,0.06159157678484917,0.02835879847407341
sentinel2,treatment_0005,P19,ascm,B3,0.09817895293235779,0.07686188817024231,0.02131706476211548
sentinel2,treatment_0005,P19,ascm,B4,0.11087929457426071,0.06537021696567535,0.04550907760858536
sentinel2,treatment_0005,P19,ascm,B8,0.20474526286125183,0.274320125579834,-0.06957486271858215
sentinel2,treatment_0005,P19,ascm,B11,0.18278084695339203,0.17144717276096344,0.011333674192428589
sentinel2,treatment_0005,P19,ascm,B12,0.13262149691581726,0.11305324733257294,0.019568249583244324
sentinel2,treatment_0005,P19,ascm,NDVI,0.3213157057762146,0.6158249974250793,-0.29450929164886475
sentinel2,treatment_0005,P19,ascm,NDWI,-0.38628149032592773,-0.5624364614486694,0.1761549711227417
sentinel2,treatment_0005,P20,scm,B2,0.0555410273373127,0.054970696568489075,0.0005703307688236237
sentinel2,treatment_0005,P20,scm,B3,0.06524092704057693,0.07411687076091766,-0.008875943720340729
sentinel2,treatment_0005,P20,scm,B4,0.07705221325159073,0.06364911049604416,0.01340310275554657
sentinel2,treatment_0005,P20,scm,B8,0.17035013437271118,0.27148640155792236,-0.10113626718521118
sentinel2,treatment_0005,P20,scm,B11,0.2305765002965927,0.17836064100265503,0.05221585929393768
sentinel2,treatment_0005,P20,scm,B12,0.15788154304027557,0.11834771931171417,0.0395338237285614
sentinel2,treatment_0005,P20,scm,NDVI,0.3859388828277588,0.6211717128753662,-0.23523283004760742
sentinel2,treatment_0005,P20,scm,NDWI,-0.4587770104408264,-0.5714619159698486,0.11268490552902222
sentinel2,treatment_0005,P20,ascm,B2,0.0555410273373127,0.06142124906182289,-0.005880221724510193
sentinel2,treatment_0005,P20,ascm,B3,0.06524092704057693,0.07941774278879166,-0.014176815748214722
sentinel2,treatment_0005,P20,ascm,B4,0.07705221325159073,0.06808498501777649,0.00896722823381424
sentinel2,treatment_0005,P20,ascm,B8,0.17035013437271118,0.2728215157985687,-0.10247138142585754
sentinel2,treatment_0005,P20,ascm,B11,0.2305765002965927,0.17551562190055847,0.05506087839603424
sentinel2,treatment_0005,P20,ascm,B12,0.15788154304027557,0.11659035086631775,0.041291192173957825
sentinel2,treatment_0005,P20,ascm,NDVI,0.3859388828277588,0.6017848253250122,-0.21584594249725342
sentinel2,treatment_0005,P20,ascm,NDWI,-0.4587770104408264,-0.5495715141296387,0.09079450368881226
sentinel2,treatment_0006,P11,scm,B2,0.02490706741809845,0.05988594889640808,-0.03497888147830963
sentinel2,treatment_0006,P11,scm,B3,0.044779349118471146,0.08531923592090607,-0.04053988680243492
sentinel2,treatment_0006,P11,scm,B4,0.03764278069138527,0.07296667993068695,-0.03532389923930168
sentinel2,treatment_0006,P11,scm,B8,0.27947473526000977,0.2967481315135956,-0.017273396253585815
sentinel2,treatment_0006,P11,scm,B11,0.1914740949869156,0.20137937366962433,-0.00990527868270874
sentinel2,treatment_0006,P11,scm,B12,0.10203719884157181,0.1242644265294075,-0.022227227687835693
