variant,sensor,treatment_site_id,fit_window,lambda,cv_sse,chosen
cv_intercept,sentinel1,treatment_0001,P01-08,50.11872336272725,8128.769305083623,False
cv_intercept,sentinel1,treatment_0001,P01-08,63.09573444801943,8128.757941436536,False
cv_intercept,sentinel1,treatment_0001,P01-08,79.43282347242821,8128.7441961409695,False
cv_intercept,sentinel1,treatment_0001,P01-08,100.0,8128.727767707816,False
cv_intercept,sentinel1,treatment_0001,P01-08,125.89254117941688,8128.708448662113,False
cv_intercept,sentinel1,treatment_0001,P01-08,158.48931924611142,8128.686238951912,False
cv_intercept,sentinel1,treatment_0001,P01-08,199.5262314968883,8128.661530194406,False
cv_intercept,sentinel1,treatment_0001,P01-08,251.18864315095823,8128.635394054162,False
cv_intercept,sentinel1,treatment_0001,P01-08,316.22776601683796,8128.610017871171,False
cv_intercept,sentinel1,treatment_0001,P01-08,398.1071705534977,8128.589338425044,False
cv_intercept,sentinel1,treatment_0001,P01-08,501.18723362727246,8128.5799245598755,True
cv_intercept,sentinel1,treatment_0001,P01-08,630.9573444801943,8128.592140855611,False
cv_intercept,sentinel1,treatment_0001,P01-08,794.3282347242822,8128.641571851292,False
cv_intercept,sentinel1,treatment_0001,P01-08,1000.0,8128.75058053328,False
cv_intercept,sentinel1,treatment_0001,P01-08,1258.9254117941687,8128.949702242163,False
cv_intercept,sentinel1,treatment_0001,P01-08,1584.893192461114,8129.278346068058,False
cv_intercept,sentinel1,treatment_0001,P01-08,1995.262314968883,8129.784052008316,False
cv_intercept,sentinel1,treatment_0001,P01-08,2511.886431509582,8130.519469558751,False
cv_intercept,sentinel1,treatment_0001,P01-08,3162.2776601683795,8131.536475410634,False
cv_intercept,sentinel1,treatment_0001,P01-08,3981.0717055349774,8132.8775888678665,False
cv_intercept,sentinel1,treatment_0001,P01-08,5011.872336272725,8134.566013606482,False
cv_intercept,sentinel1,treatment_0001,P01-08,6309.573444801943,8136.596812955888,False
cv_intercept,sentinel1,treatment_0001,P01-08,7943.282347242822,8138.932211438256,False
cv_intercept,sentinel1,treatment_0001,P01-08,10000.0,8141.503235386896,False
cv_intercept,sentinel1,treatment_0001,P01-09,0.0001,9113.63764751405,False
cv_intercept,sentinel1,treatment_0001,P01-09,0.00012589254117941674,9113.637647493255,False
cv_intercept,sentinel1,treatment_0001,P01-09,0.00015848931924611142,9113.637647467074,False
cv_intercept,sentinel1,treatment_0001,P01-09,0.00019952623149688788,9113.637647434114,False
cv_intercept,sentinel1,treatment_0001,P01-09,0.00025118864315095795,9113.637647392621,False
cv_intercept,sentinel1,treatment_0001,P01-09,0.00031622776601683794,9113.637647340385,False
cv_intercept,sentinel1,treatment_0001,P01-09,0.00039810717055349735,9113.637647274623,False
cv_intercept,sentinel1,treatment_0001,P01-09,0.0005011872336272725,9113.637647191834,False
cv_intercept,sentinel1,treatment_0001,P01-09,0.000630957344480193,9113.637647087608,False
cv_intercept,sentinel1,treatment_0001,P01-09,0.0007943282347242813,9113.637646956395,False
cv_intercept,sentinel1,treatment_0001,P01-09,0.001,9113.637646791209,False
cv_intercept,sentinel1,treatment_0001,P01-09,0.0012589254117941675,9113.63764658325,False
cv_intercept,sentinel1,treatment_0001,P01-09,0.001584893192461114,9113.637646321447,False
cv_intercept,sentinel1,treatment_0001,P01-09,0.001995262314968879,9113.63764599186,False
cv_intercept,sentinel1,treatment_0001,P01-09,0.002511886431509582,9113.637645576931,False
cv_intercept,sentinel1,treatment_0001,P01-09,0.0031622776601683794,9113.637645054567,False
cv_intercept,sentinel1,treatment_0001,P01-09,0.003981071705534973,9113.637644396953,False
cv_intercept,sentinel1,treatment_0001,P01-09,0.005011872336272725,9113.637643569069,False
cv_intercept,sentinel1,treatment_0001,P01-09,0.00630957344480193,9113.637642526824,False
cv_intercept,sentinel1,treatment_0001,P01-09,0.00794328234724282,9113.637641214722,False
cv_intercept,sentinel1,treatment_0001,P01-09,0.01,9113.63763956289,False
cv_intercept,sentinel1,treatment_0001,P01-09,0.012589254117941675,9113.63763748337,False
cv_intercept,sentinel1,treatment_0001,P01-09,0.01584893192461114,9113.637634865436,False
cv_intercept,sentinel1,treatment_0001,P01-09,0.01995262314968881,9113.637631569678,False
cv_intercept,sentinel1,treatment_0001,P01-09,0.025118864315095822,9113.637627420612,False
cv_intercept,sentinel1,treatment_0001,P01-09,0.03162277660168379,9113.63762219733,False
cv_intercept,sentinel1,treatment_0001,P01-09,0.039810717055349734,9113.637615621732,False
cv_intercept,sentinel1,treatment_0001,P01-09,0.05011872336272725,9113.637607343744,False
cv_intercept,sentinel1,treatment_0001,P01-09,0.06309573444801936,9113.63759692269,False
cv_intercept,sentinel1,treatment_0001,P01-09,0.07943282347242822,9113.637583803858,False
cv_intercept,sentinel1,treatment_0001,P01-09,0.1,9113.637567289023,False
cv_intercept,sentinel1,treatment_0001,P01-09,0.12589254117941676,9113.63754649933,False
cv_intercept,sentinel1,treatment_0001,P01-09,0.15848931924611143,9113.637520328646,False
cv_intercept,sentinel1,treatment_0001,P01-09,0.19952623149688808,9113.637487384862,False
cv_intercept,sentinel1,treatment_0001,P01-09,0.25118864315095824,9113.637445916089,False
cv_intercept,sentinel1,treatment_0001,P01-09,0.31622776601683794,9113.63739371792,False
cv_intercept,sentinel1,treatment_0001,P01-09,0.3981071705534973,9113.637328016865,False
cv_intercept,sentinel1,treatment_0001,P01-09,0.5011872336272725,9113.63724532403,False
cv_intercept,sentinel1,treatment_0001,P01-09,0.6309573444801936,9113.637141251436,False
cv_intercept,sentinel1,treatment_0001,P01-09,0.7943282347242822,9113.637010281756,False
cv_intercept,sentinel1,treatment_0001,P01-09,1.0,9113.636845479856,False
cv_intercept,sentinel1,treatment_0001,P01-09,1.2589254117941688,9113.636638131991,False
cv_intercept,sentinel1,treatment_0001,P01-09,1.584893192461114,9113.636377295255,False
cv_intercept,sentinel1,treatment_0001,P01-09,1.9952623149688788,9113.6360492362,False
cv_intercept,sentinel1,treatment_0001,P01-09,2.5118864315095824,9113.635636733296,False
cv_intercept,sentinel1,treatment_0001,P01-09,3.1622776601683795,9113.635118213417,False
cv_intercept,sentinel1,treatment_0001,P01-09,3.9810717055349776,9113.634466687796,False
cv_intercept,sentinel1,treatment_0001,P01-09,5.011872336272725,9113.633648449013,False
cv_intercept,sentinel1,treatment_0001,P01-09,6.309573444801943,9113.632621488323,False
cv_intercept,sentinel1,treatment_0001,P01-09,7.943282347242821,9113.631333594343,False
cv_intercept,sentinel1,treatment_0001,P01-09,10.0,9113.62972010335,False
cv_intercept,sentinel1,treatment_0001,P01-09,12.589254117941687,9113.627701293859,False
cv_intercept,sentinel1,treatment_0001,P01-09,15.848931924611142,9113.625179463586,False
cv_intercept,sentinel1,treatment_0001,P01-09,19.95262314968883,9113.622035810511,False
cv_intercept,sentinel1,treatment_0001,P01-09,25.11886431509582,9113.618127385715,False
cv_intercept,sentinel1,treatment_0001,P01-09,31.622776601683793,9113.613284631829,False
cv_intercept,sentinel1,treatment_0001,P01-09,39.81071705534978,9113.607310424934,False
cv_intercept,sentinel1,treatment_0001,P01-09,50.11872336272725,9113.59998218701,False
cv_intercept,sentinel1,treatment_0001,P01-09,63.09573444801943,9113.591059659033,False
cv_intercept,sentinel1,treatment_0001,P01-09,79.43282347242821,9113.580302506052,False
cv_intercept,sentinel1,treatment_0001,P01-09,100.0,9113.567504318697,False
cv_intercept,sentinel1,treatment_0001,P01-09,125.89254117941688,9113.552553109304,False
cv_intercept,sentinel1,treatment_0001,P01-09,158.48931924611142,9113.535533458971,False
cv_intercept,sentinel1,treatment_0001,P01-09,199.5262314968883,9113.516892416206,False
cv_intercept,sentinel1,treatment_0001,P01-09,251.18864315095823,9113.497700221467,False
cv_intercept,sentinel1,treatment_0001,P01-09,316.22776601683796,9113.480047453364,False
cv_intercept,sentinel1,treatment_0001,P01-09,398.1071705534977,9113.467630408151,False
cv_intercept,sentinel1,treatment_0001,P01-09,501.18723362727246,9113.466582016643,True
cv_intercept,sentinel1,treatment_0001,P01-09,630.9573444801943,9113.48659778731,False
cv_intercept,sentinel1,treatment_0001,P01-09,794.3282347242822,9113.542370905969,False
cv_intercept,sentinel1,treatment_0001,P01-09,1000.0,9113.655267988777,False
cv_intercept,sentinel1,treatment_0001,P01-09,1258.9254117941687,9113.855026727346,False
cv_intercept,sentinel1,treatment_0001,P01-09,1584.893192461114,9114.181031809963,False
cv_intercept,sentinel1,treatment_0001,P01-09,1995.262314968883,9114.682458407982,False
cv_intercept,sentinel1,treatment_0001,P01-09,2511.886431509582,9115.41636673414,False
cv_intercept,sentinel1,treatment_0001,P01-09,3162.2776601683795,9116.442874050608,False
cv_intercept,sentinel1,treatment_0001,P01-09,3981.0717055349774,9117.81704095322,False
cv_intercept,sentinel1,treatment_0001,P01-09,5011.872336272725,9119.578184938338,False
cv_intercept,sentinel1,treatment_0001,P01-09,6309.573444801943,9121.73874597996,False
cv_intercept,sentinel1,treatment_0001,P01-09,7943.282347242822,9124.275931291824,False
cv_intercept,sentinel1,treatment_0001,P01-09,10000.0,9127.129350634585,False
cv_intercept,sentinel1,treatment_0002,P01-08,0.0001,7561.94867839899,False
cv_intercept,sentinel1,treatment_0002,P01-08,0.00012589254117941674,7561.948678363132,False
cv_intercept,sentinel1,treatment_0002,P01-08,0.00015848931924611142,7561.94867831799,False
cv_intercept,sentinel1,treatment_0002,P01-08,0.00019952623149688788,7561.948678261158,False
cv_intercept,sentinel1,treatment_0002,P01-08,0.00025118864315095795,7561.948678189611,False
cv_intercept,sentinel1,treatment_0002,P01-08,0.00031622776601683794,7561.9486780995385,False
cv_intercept,sentinel1,treatment_0002,P01-08,0.00039810717055349735,7561.9486779861445,False
cv_intercept,sentinel1,treatment_0002,P01-08,0.0005011872336272725,7561.948677843389,False
cv_intercept,sentinel1,treatment_0002,P01-08,0.000630957344480193,7561.948677663672,False
cv_intercept,sentinel1,treatment_0002,P01-08,0.0007943282347242813,7561.948677437421,False
cv_intercept,sentinel1,treatment_0002,P01-08,0.001,7561.948677152587,False
cv_intercept,sentinel1,treatment_0002,P01-08,0.0012589254117941675,7561.948676794003,False
cv_intercept,sentinel1,treatment_0002,P01-08,0.001584893192461114,7561.948676342574,False
cv_intercept,sentinel1,treatment_0002,P01-08,0.001995262314968879,7561.948675774258,False
cv_intercept,sentinel1,treatment_0002,P01-08,0.002511886431509582,7561.94867505879,False
cv_intercept,sentinel1,treatment_0002,P01-08,0.0031622776601683794,7561.94867415807,False
cv_intercept,sentinel1,treatment_0002,P01-08,0.003981071705534973,7561.948673024132,False
cv_intercept,sentinel1,treatment_0002,P01-08,0.005011872336272725,7561.948671596592,False
cv_intercept,sentinel1,treatment_0002,P01-08,0.00630957344480193,7561.948669799427,False
cv_intercept,sentinel1,treatment_0002,P01-08,0.00794328234724282,7561.948667536935,False
cv_intercept,sentinel1,treatment_0002,P01-08,0.01,7561.948664688634,False
cv_intercept,sentinel1,treatment_0002,P01-08,0.012589254117941675,7561.948661102845,False
cv_intercept,sentinel1,treatment_0002,P01-08,0.01584893192461114,7561.948656588623,False
cv_intercept,sentinel1,treatment_0002,P01-08,0.01995262314968881,7561.948650905582,False
cv_intercept,sentinel1,treatment_0002,P01-08,0.025118864315095822,7561.9486437511,False
cv_intercept,sentinel1,treatment_0002,P01-08,0.03162277660168379,7561.94863474421,False
cv_intercept,sentinel1,treatment_0002,P01-08,0.039810717055349734,7561.948623405319,False
cv_intercept,sentinel1,treatment_0002,P01-08,0.05011872336272725,7561.948609130677,False
cv_intercept,sentinel1,treatment_0002,P01-08,0.06309573444801936,7561.948591160242,False
cv_intercept,sentinel1,treatment_0002,P01-08,0.07943282347242822,7561.9485685372465,False
cv_intercept,sentinel1,treatment_0002,P01-08,0.1,7561.948540057277,False
cv_intercept,sentinel1,treatment_0002,P01-08,0.12589254117941676,7561.948504204226,False
cv_intercept,sentinel1,treatment_0002,P01-08,0.15848931924611143,7561.948459069657,False
cv_intercept,sentinel1,treatment_0002,P01-08,0.19952623149688808,7561.9484022513725,False
cv_intercept,sentinel1,treatment_0002,P01-08,0.25118864315095824,7561.948330725787,False
cv_intercept,sentinel1,treatment_0002,P01-08,0.31622776601683794,7561.948240687373,False
cv_intercept,sentinel1,treatment_0002,P01-08,0.3981071705534973,7561.948127346763,False
cv_intercept,sentinel1,treatment_0002,P01-08,0.5011872336272725,7561.947984676879,False
cv_intercept,sentinel1,treatment_0002,P01-08,0.6309573444801936,7561.947805093856,False
cv_intercept,sentinel1,treatment_0002,P01-08,0.7943282347242822,7561.947579056151,False
cv_intercept,sentinel1,treatment_0002,P01-08,1.0,7561.9472945611515,False
cv_intercept,sentinel1,treatment_0002,P01-08,1.2589254117941688,7561.946936513472,False
cv_intercept,sentinel1,treatment_0002,P01-08,1.584893192461114,7561.946485932936,False
cv_intercept,sentinel1,treatment_0002,P01-08,1.9952623149688788,7561.945918962593,False
cv_intercept,sentinel1,treatment_0002,P01-08,2.5118864315095824,7561.945205627996,False
cv_intercept,sentinel1,treatment_0002,P01-08,3.1622776601683795,7561.944308288062,False
cv_intercept,sentinel1,treatment_0002,P01-08,3.9810717055349776,7561.943179705111,False
cv_intercept,sentinel1,treatment_0002,P01-08,5.011872336272725,7561.941760647296,False
cv_intercept,sentinel1,treatment_0002,P01-08,6.309573444801943,7561.939976920959,False
cv_intercept,sentinel1,treatment_0002,P01-08,7.943282347242821,7561.937735714722,False
cv_intercept,sentinel1,treatment_0002,P01-08,10.0,7561.934921123344,False
cv_intercept,sentinel1,treatment_0002,P01-08,12.589254117941687,7561.931388711778,False
cv_intercept,sentinel1,treatment_0002,P01-08,15.848931924611142,7561.926958985164,False
cv_intercept,sentinel1,treatment_0002,P01-08,19.95262314968883,7561.921409660259,False
cv_intercept,sentinel1,treatment_0002,P01-08,25.11886431509582,7561.914466707023,False
cv_intercept,sentinel1,treatment_0002,P01-08,31.622776601683793,7561.905794275378,False
cv_intercept,sentinel1,treatment_0002,P01-08,39.81071705534978,7561.894983888442,False
cv_intercept,sentinel1,treatment_0002,P01-08,50.11872336272725,7561.881543740445,False
cv_intercept,sentinel1,treatment_0002,P01-08,63.09573444801943,7561.864889690356,False
cv_intercept,sentinel1,treatment_0002,P01-08,79.43282347242821,7561.844340741569,False
cv_intercept,sentinel1,treatment_0002,P01-08,100.0,7561.819123650255,False
cv_intercept,sentinel1,treatment_0002,P01-08,125.89254117941688,7561.788394074278,False
cv_intercept,sentinel1,treatment_0002,P01-08,158.48931924611142,7561.751285661623,False
cv_intercept,sentinel1,treatment_0002,P01-08,199.5262314968883,7561.707003946166,False
cv_intercept,sentinel1,treatment_0002,P01-08,251.18864315095823,7561.654988922739,False
cv_intercept,sentinel1,treatment_0002,P01-08,316.22776601683796,7561.595178205774,False
cv_intercept,sentinel1,treatment_0002,P01-08,398.1071705534977,7561.5284100537865,False
cv_intercept,sentinel1,treatment_0002,P01-08,501.18723362727246,7561.457008476687,False
cv_intercept,sentinel1,treatment_0002,P01-08,630.9573444801943,7561.385584109055,False
cv_intercept,sentinel1,treatment_0002,P01-08,794.3282347242822,7561.322053509307,False
cv_intercept,sentinel1,treatment_0002,P01-08,1000.0,7561.278812024441,False
cv_intercept,sentinel1,treatment_0002,P01-08,1258.9254117941687,7561.273879592951,True
cv_intercept,sentinel1,treatment_0002,P01-08,1584.893192461114,7561.3316776393285,False
cv_intercept,sentinel1,treatment_0002,P01-08,1995.262314968883,7561.482925316486,False
cv_intercept,sentinel1,treatment_0002,P01-08,2511.886431509582,7561.763053546025,False
cv_intercept,sentinel1,treatment_0002,P01-08,3162.2776601683795,7562.20866031318,False
cv_intercept,sentinel1,treatment_0002,P01-08,3981.0717055349774,7562.851991044803,False
cv_intercept,sentinel1,treatment_0002,P01-08,5011.872336272725,7563.714210501499,False
cv_intercept,sentinel1,treatment_0002,P01-08,6309.573444801943,7564.799077868205,False
cv_intercept,sentinel1,treatment_0002,P01-08,7943.282347242822,7566.089069344545,False
cv_intercept,sentinel1,treatment_0002,P01-08,10000.0,7567.545585466537,False
cv_intercept,sentinel1,treatment_0002,P01-09,0.0001,8518.792580918054,False
cv_intercept,sentinel1,treatment_0002,P01-09,0.00012589254117941674,8518.792580889753,False
cv_intercept,sentinel1,treatment_0002,P01-09,0.00015848931924611142,8518.79258085412,False
cv_intercept,sentinel1,treatment_0002,P01-09,0.00019952623149688788,8518.79258080926,False
cv_intercept,sentinel1,treatment_0002,P01-09,0.00025118864315095795,8518.792580752792,False
cv_intercept,sentinel1,treatment_0002,P01-09,0.00031622776601683794,8518.792580681695,False
cv_intercept,sentinel1,treatment_0002,P01-09,0.00039810717055349735,8518.792580592191,False
cv_intercept,sentinel1,treatment_0002,P01-09,0.0005011872336272725,8518.792580479516,False
cv_intercept,sentinel1,treatment_0002,P01-09,0.000630957344480193,8518.792580337664,False
cv_intercept,sentinel1,treatment_0002,P01-09,0.0007943282347242813,8518.792580159083,False
cv_intercept,sentinel1,treatment_0002,P01-09,0.001,8518.792579934263,False
cv_intercept,sentinel1,treatment_0002,P01-09,0.0012589254117941675,8518.792579651232,False
cv_intercept,sentinel1,treatment_0002,P01-09,0.001584893192461114,8518.792579294914,False
cv_intercept,sentinel1,treatment_0002,P01-09,0.001995262314968879,8518.79257884634,False
cv_intercept,sentinel1,treatment_0002,P01-09,0.002511886431509582,8518.792578281618,False
cv_intercept,sentinel1,treatment_0002,P01-09,0.0031622776601683794,8518.792577570677,False
cv_intercept,sentinel1,treatment_0002,P01-09,0.003981071705534973,8518.792576675654,False
cv_intercept,sentinel1,treatment_0002,P01-09,0.005011872336272725,8518.792575548889,False
cv_intercept,sentinel1,treatment_0002,P01-09,0.00630957344480193,8518.792574130379,False
cv_intercept,sentinel1,treatment_0002,P01-09,0.00794328234724282,8518.792572344582,False
cv_intercept,sentinel1,treatment_0002,P01-09,0.01,8518.792570096404,False
cv_intercept,sentinel1,treatment_0002,P01-09,0.012589254117941675,8518.792567266124,False
cv_intercept,sentinel1,treatment_0002,P01-09,0.01584893192461114,8518.792563703028,False
cv_intercept,sentinel1,treatment_0002,P01-09,0.01995262314968881,8518.792559217374,False
cv_intercept,sentinel1,treatment_0002,P01-09,0.025118864315095822,8518.792553570309,False
cv_intercept,sentinel1,treatment_0002,P01-09,0.03162277660168379,8518.792546461125,False
cv_intercept,sentinel1,treatment_0002,P01-09,0.039810717055349734,8518.792537511283,False
cv_intercept,sentinel1,treatment_0002,P01-09,0.05011872336272725,8518.792526244237,False
cv_intercept,sentinel1,treatment_0002,P01-09,0.06309573444801936,8518.792512060083,False
cv_intercept,sentinel1,treatment_0002,P01-09,0.07943282347242822,8518.792494203637,False
cv_intercept,sentinel1,treatment_0002,P01-09,0.1,8518.79247172425,False
cv_intercept,sentinel1,treatment_0002,P01-09,0.12589254117941676,8518.792443425244,False
cv_intercept,sentinel1,treatment_0002,P01-09,0.15848931924611143,8518.792407800283,False
cv_intercept,sentinel1,treatment_0002,P01-09,0.19952623149688808,8518.792362953292,False
cv_intercept,sentinel1,treatment_0002,P01-09,0.25118864315095824,8518.79230649773,False
cv_intercept,sentinel1,treatment_0002,P01-09,0.31622776601683794,8518.792235429857,False
cv_intercept,sentinel1,treatment_0002,P01-09,0.3981071705534973,8518.792145969375,False
cv_intercept,sentinel1,treatment_0002,P01-09,0.5011872336272725,8518.792033359045,False
cv_intercept,sentinel1,treatment_0002,P01-09,0.6309573444801936,8518.791891612813,False
cv_intercept,sentinel1,treatment_0002,P01-09,0.7943282347242822,8518.79171319939,False
cv_intercept,sentinel1,treatment_0002,P01-09,1.0,8518.79148864489,False
cv_intercept,sentinel1,treatment_0002,P01-09,1.2589254117941688,8518.791206034186,False
cv_intercept,sentinel1,treatment_0002,P01-09,1.584893192461114,8518.790850385714,False
cv_intercept,sentinel1,treatment_0002,P01-09,1.9952623149688788,8518.790402868412,False
cv_intercept,sentinel1,treatment_0002,P01-09,2.5118864315095824,8518.789839822271,False
cv_intercept,sentinel1,treatment_0002,P01-09,3.1622776601683795,8518.78913153538,False
cv_intercept,sentinel1,treatment_0002,P01-09,3.9810717055349776,8518.788240720278,False
cv_intercept,sentinel1,treatment_0002,P01-09,5.011872336272725,8518.787120621038,False
cv_intercept,sentinel1,treatment_0002,P01-09,6.309573444801943,8518.785712670146,False
cv_intercept,sentinel1,treatment_0002,P01-09,7.943282347242821,8518.783943601737,False
cv_intercept,sentinel1,treatment_0002,P01-09,10.0,8518.781721916936,False
cv_intercept,sentinel1,treatment_0002,P01-09,12.589254117941687,8518.778933590922,False
cv_intercept,sentinel1,treatment_0002,P01-09,15.848931924611142,8518.775436915663,False
cv_intercept,sentinel1,treatment_0002,P01-09,19.95262314968883,8518.771056395904,False
cv_intercept,sentinel1,treatment_0002,P01-09,25.11886431509582,8518.765575674402,False
cv_intercept,sentinel1,treatment_0002,P01-09,31.622776601683793,8518.758729579267,False
cv_intercept,sentinel1,treatment_0002,P01-09,39.81071705534978,8518.750195599754,False
cv_intercept,sentinel1,treatment_0002,P01-09,50.11872336272725,8518.739585464493,False
cv_intercept,sentinel1,treatment_0002,P01-09,63.09573444801943,8518.726438105195,False
cv_intercept,sentinel1,treatment_0002,P01-09,79.43282347242821,8518.710216265772,False
cv_intercept,sentinel1,treatment_0002,P01-09,100.0,8518.690310539141,False
cv_intercept,sentinel1,treatment_0002,P01-09,125.89254117941688,8518.666056918271,False
cv_intercept,sentinel1,treatment_0002,P01-09,158.48931924611142,8518.636777321373,False
cv_intercept,sentinel1,treatment_0002,P01-09,199.5262314968883,8518.601857291622,False
cv_intercept,sentinel1,treatment_0002,P01-09,251.18864315095823,8518.560881370337,False
cv_intercept,sentinel1,treatment_0002,P01-09,316.22776601683796,8518.513854334316,False
cv_intercept,sentinel1,treatment_0002,P01-09,398.1071705534977,8518.461544577398,False
cv_intercept,sentinel1,treatment_0002,P01-09,501.18723362727246,8518.405991796883,False
cv_intercept,sentinel1,treatment_0002,P01-09,630.9573444801943,8518.3512195115,False
cv_intercept,sentinel1,treatment_0002,P01-09,794.3282347242822,8518.3041746741,False
cv_intercept,sentinel1,treatment_0002,P01-09,1000.0,8518.275868610295,True
cv_intercept,sentinel1,treatment_0002,P01-09,1258.9254117941687,8518.282601183657,False
cv_intercept,sentinel1,treatment_0002,P01-09,1584.893192461114,8518.347005939964,False
cv_intercept,sentinel1,treatment_0002,P01-09,1995.262314968883,8518.498473984791,False
cv_intercept,sentinel1,treatment_0002,P01-09,2511.886431509582,8518.772359573573,False
cv_intercept,sentinel1,treatment_0002,P01-09,3162.2776601683795,8519.207358754891,False
cv_intercept,sentinel1,treatment_0002,P01-09,3981.0717055349774,8519.840731149598,False
cv_intercept,sentinel1,treatment_0002,P01-09,5011.872336272725,8520.701687542365,False
cv_intercept,sentinel1,treatment_0002,P01-09,6309.573444801943,8521.804174803314,False
cv_intercept,sentinel1,treatment_0002,P01-09,7943.282347242822,8523.141062634813,False
cv_intercept,sentinel1,treatment_0002,P01-09,10000.0,8524.681843853956,False
cv_intercept,sentinel1,treatment_0003,P01-08,0.0001,7408.754066608983,False
cv_intercept,sentinel1,treatment_0003,P01-08,0.00012589254117941674,7408.754066571618,False
cv_intercept,sentinel1,treatment_0003,P01-08,0.00015848931924611142,7408.7540665245815,False
cv_intercept,sentinel1,treatment_0003,P01-08,0.00019952623149688788,7408.754066465364,False
cv_intercept,sentinel1,treatment_0003,P01-08,0.00025118864315095795,7408.754066390815,False
cv_intercept,sentinel1,treatment_0003,P01-08,0.00031622776601683794,7408.754066296962,False
cv_intercept,sentinel1,treatment_0003,P01-08,0.00039810717055349735,7408.75406617881,False
cv_intercept,sentinel1,treatment_0003,P01-08,0.0005011872336272725,7408.754066030064,False
cv_intercept,sentinel1,treatment_0003,P01-08,0.000630957344480193,7408.754065842803,False
cv_intercept,sentinel1,treatment_0003,P01-08,0.0007943282347242813,7408.754065607057,False
cv_intercept,sentinel1,treatment_0003,P01-08,0.001,7408.754065310271,False
cv_intercept,sentinel1,treatment_0003,P01-08,0.0012589254117941675,7408.754064936639,False
cv_intercept,sentinel1,treatment_0003,P01-08,0.001584893192461114,7408.754064466264,False
cv_intercept,sentinel1,treatment_0003,P01-08,0.001995262314968879,7408.754063874099,False
cv_intercept,sentinel1,treatment_0003,P01-08,0.002511886431509582,7408.754063128607,False
cv_intercept,sentinel1,treatment_0003,P01-08,0.0031622776601683794,7408.754062190091,False
cv_intercept,sentinel1,treatment_0003,P01-08,0.003981071705534973,7408.754061008572,False
cv_intercept,sentinel1,treatment_0003,P01-08,0.005011872336272725,7408.754059521134,False
cv_intercept,sentinel1,treatment_0003,P01-08,0.00630957344480193,7408.754057648568,False
cv_intercept,sentinel1,treatment_0003,P01-08,0.00794328234724282,7408.754055291158,False
cv_intercept,sentinel1,treatment_0003,P01-08,0.01,7408.754052323374,False
cv_intercept,sentinel1,treatment_0003,P01-08,0.012589254117941675,7408.754048587184,False
cv_intercept,sentinel1,treatment_0003,P01-08,0.01584893192461114,7408.75404388365,False
cv_intercept,sentinel1,treatment_0003,P01-08,0.01995262314968881,7408.754037962327,False
cv_intercept,sentinel1,treatment_0003,P01-08,0.025118864315095822,7408.754030507945,False
cv_intercept,sentinel1,treatment_0003,P01-08,0.03162277660168379,7408.754021123623,False
cv_intercept,sentinel1,treatment_0003,P01-08,0.039810717055349734,7408.754009309768,False
cv_intercept,sentinel1,treatment_0003,P01-08,0.05011872336272725,7408.753994437486,False
cv_intercept,sentinel1,treatment_0003,P01-08,0.06309573444801936,7408.7539757151535,False
cv_intercept,sentinel1,treatment_0003,P01-08,0.07943282347242822,7408.753952146344,False
cv_intercept,sentinel1,treatment_0003,P01-08,0.1,7408.753922476886,False
cv_intercept,sentinel1,treatment_0003,P01-08,0.12589254117941676,7408.753885128286,False
cv_intercept,sentinel1,treatment_0003,P01-08,0.15848931924611143,7408.753838113997,False
cv_intercept,sentinel1,treatment_0003,P01-08,0.19952623149688808,7408.7537789341395,False
cv_intercept,sentinel1,treatment_0003,P01-08,0.25118864315095824,7408.7537044431965,False
cv_intercept,sentinel1,treatment_0003,P01-08,0.31622776601683794,7408.75361068381,False
cv_intercept,sentinel1,treatment_0003,P01-08,0.3981071705534973,7408.753492678088,False
cv_intercept,sentinel1,treatment_0003,P01-08,0.5011872336272725,7408.753344165788,False
cv_intercept,sentinel1,treatment_0003,P01-08,0.6309573444801936,7408.753157276113,False
cv_intercept,sentinel1,treatment_0003,P01-08,0.7943282347242822,7408.752922116759,False
cv_intercept,sentinel1,treatment_0003,P01-08,1.0,7408.7526262601095,False
cv_intercept,sentinel1,treatment_0003,P01-08,1.2589254117941688,7408.752254102012,False
cv_intercept,sentinel1,treatment_0003,P01-08,1.584893192461114,7408.751786063409,False
cv_intercept,sentinel1,treatment_0003,P01-08,1.9952623149688788,7408.75119759934,False
cv_intercept,sentinel1,treatment_0003,P01-08,2.5118864315095824,7408.750457973631,False
cv_intercept,sentinel1,treatment_0003,P01-08,3.1622776601683795,7408.74952875163,False
cv_intercept,sentinel1,treatment_0003,P01-08,3.9810717055349776,7408.748361958448,False
cv_intercept,sentinel1,treatment_0003,P01-08,5.011872336272725,7408.746897848592,False
cv_intercept,sentinel1,treatment_0003,P01-08,6.309573444801943,7408.745062237567,False
cv_intercept,sentinel1,treatment_0003,P01-08,7.943282347242821,7408.742763362761,False
cv_intercept,sentinel1,treatment_0003,P01-08,10.0,7408.7398882789175,False
cv_intercept,sentinel1,treatment_0003,P01-08,12.589254117941687,7408.73629886769,False
cv_intercept,sentinel1,treatment_0003,P01-08,15.848931924611142,7408.731827675,False
cv_intercept,sentinel1,treatment_0003,P01-08,19.95262314968883,7408.726274022635,False
cv_intercept,sentinel1,treatment_0003,P01-08,25.11886431509582,7408.719401230595,False
